#index median minimum maximum
forwarding 28627950 28415836 28932536
ipfw-stateful 19674234 19015859 19963057
ipfw-stateless 22764178 22335677 22860224
pf-stateful 18412507 17886898 18588518
pf-stateless 17336445 16950128 17522911
