#index median minimum maximum
forwarding 3811947 3803461 3853175
ipfw-stateful 2599059 2201795 2603212
ipfw-stateless 3071829 3068110 3089795.5
pf-stateful 1943290 1904052 1972546
pf-stateless 1780861 1774566 1783576
ipf-stateful 1428454 1423376 1431289
ipf-stateless 1671405 1665604.5 1678683
