#index median minimum maximum
364937_UMA_ALIGN_CACHE.inet4 1131639.5 1114429.5 1488191
364937_UMA_ALIGN_CACHE.inet6 1110165 1016106.5 1126932
364937.inet4 1116265 1093425 1149574
364937.inet6 1115995 1109912 1138309
