#index median minimum maximum
315216.forwarding 887629 884281 892567
315216.ipfw-statefull 529368 529190 532770
315216.pf-statefull 432734 431904 437017.5
315217.forwarding 781641 780915 793435
315217.ipfw-statefull 466062 452038 474253
315217.pf-statefull 391988.5 390193.5 392421
