forwarding 665310.75 561277 673073
ipf-stateful 285178 282967 289811.5
ipf-stateless 335052 327153 336314
ipfw-stateful 483438.5 478470 485744
ipfw-stateless 547074 508062 548141
pf-stateful 442463.5 429653 446956.5
pf-stateless 347536 339286 349536
