#index median minimum maximum
inet4.aes-cbc-128-hmac-sha1 258 258 259
inet4.aes-cbc-256-hmac-sha2-256 226 226 226
inet4.aes-gcm-128 614 610 620
inet4.aes-gcm-256 612 610 613
inet4.null 766 766 779
inet6.aes-cbc-128-hmac-sha1 264 262 265
inet6.aes-cbc-256-hmac-sha2-256 233 232 233
inet6.aes-gcm-128 631 629 635
inet6.aes-gcm-256 629 626 630
inet6.null 809 807 815
