#index median minimum maximum
forwarding 29090342 29048619 29120288
ipfw-stateful 13893680 13587740 14660266
ipfw-stateless 18193256 18070269 18502947
pf-stateful 13648817 13561145 15102932
pf-stateless 11375250 11325704 11547108
ipf-stateful 621326 597261 640212
ipf-stateless 1433508.5 1394087 1445062
