#index median minimum maximum
forwarding 24854170 24750217 24987843
ipfw-stateful 14927820 14713248 15024747
ipfw-stateless 17047150 17001876 17080068
pf-stateful 13100052 13001601 13301532
pf-stateless 11612774 11379676 11733672
ipf-stateful 615597 602972 637656
ipf-stateless 1410844 1381614.5 1459383
