#index median minimum maximum
forwarding 26824165 26569904 27063426
ipfw-stateful 11633179 10670531 11926040
ipfw-stateless 13255111 13146048 15291242
pf-stateful 11776232 10808346 11893096
pf-stateless 8625819 8070898 9352773.5
ipf-stateful 648492 629855 659030
ipf-stateless 1423009 1396612.5 1469048
