forwarding 710627.5 701536 718472
ipf-stateful 298205 296952 299640
ipf-stateless 332774 332064 334125.5
ipfw-stateful 471067 469839 471679.5
ipfw-stateless 560531 555004 564865
pf-stateful 396299 394867 396978
pf-stateless 331532 330833 333104
