#index median minimum maximum
r311848(pre-IFLIB) 922009 914766 954116.5
#r311848sbp 513174 512148 515163
r311849(IFLIB) 836370 831447 844325.5
r312904 825526 808986 832238.5
r312905(IFLIB-fwd-perf) 858075 844948 865879.5
