#index median minimum maximum
aes-cbc-128-hmac-sha1 197 196 197
aes-cbc-256-hmac-sha2-256 167 167 167
aes-gcm-128 1607 1604 1614
aes-gcm-256 1558 1553 1564
null 3702 3691 3708
