#index median minimum maximum
forwarding 12124108 12116151 12187710
ipfw-stateful 7447847 7269456 7489129
ipfw-stateless 8456659 8196659 8883822.5
pf-stateful 5930546 5885133 5956157
pf-stateless 5387673 5199780 5421264
ipf-stateful 792064 766005.5 795941
ipf-stateless 2957504 2947125 2970911
