#index median minimum maximum
forwarding 29814512 29493147 29968445
ipfw-stateful 21950325 21852692 22073609
ipfw-stateless 26261300 26044578 26381910
pf-stateful 19305738 18899719 19802892
pf-stateless 18443011 17436123 18534980
