#index median minimum maximum
forwarding 30408798 30214599 30558470
ipfw-stateful 22241269 21400588 22512270
ipfw-stateless 26992305 26953336 27030413
pf-stateful 19070951 19017950 19167008
pf-stateless 17633636 17601186 17716213
