#index median minimum maximum
n265892.forwarding 30660439 30251431 30733598
n265892.ipfw-stateful 18812345 18627190 18945122
n265892.ipfw-stateless 22869971 22813070 22914508
n265892.pf-stateful 18439050 18313030 18472666
n265892.pf-stateless 17033456 17027648 17073196
