#index median minimum maximum
32768 1453002.5 1438188 1465039
65536 1527847 1505562 1534965
131072 1572718.5 1569174 1589352.5
262144 1598767.5 1549098.5 1610723.5
524288 1581059.5 1567800 1615250
1048576 1601300 1588754 1603038.5
