#index median minimum maximum
forwarding 785536 782944 788049
ipfw-stateful 447162 443985 451649
ipfw-stateless 614281 613846 614584
pf-stateful 417482.25 413606 419814
pf-stateless 335858.5 334210.5 336151
ipf-stateless 359540.5 355874.5 360459
