forwarding 866969 863797 886151
ipf-stateful 264552 260046 265067
ipf-stateless 440099 436600 441993
ipfw-stateful 542704 540629 571589
ipfw-stateless 707853 705275 709024
pf-stateful 267505 265948 269433
pf-stateless 275468.5 275060 275721
