#index median minimum maximum
simple_tx_off_prefetch_off 4671268 4563996 4692959.5
simple_tx_off_prefetch_on 4661076 4617466.5 4684615
simple_tx_on_prefetch_off 4563828 4531761 4628340
simple_tx_on_prefetch_on 4624697 4528525 4712606
