#index median minimum maximum
aes-cbc-128-hmac-sha1.userland 32 28 36
aes-cbc-256-hmac-sha256.userland 29 28 32
aes-gcm-128.userland 39 39 70
aes-gcm-128.dco 365 365 379
aes-gcm-256.userland 39 39 40
aes-gcm-256.dco 351 351 351
null.userland 48 48 49
null.dco 900 900 900
