#index median minimum maximum
forwarding 12661512 12631251 12692229
ipfw-stateful 13641545 13415098 13711204
ipfw-stateless 12793478 12757293 13048939
pf-stateful 809035 755736 954140.5
pf-stateless 770052.5 668439 847335.5
ipf-stateful 247215 227847 249177.5
ipf-stateless 557161 516679.5 564354
