#index median minimum maximum
forwarding 11850924 11843679 11872023
ipfw-stateful 13303330 13286680 13322906
ipfw-stateless 12063355 12049520 12083307
pf-stateful 812879 797572 871631
pf-stateless 728138 697715 731599.5
ipf-stateful 443582 388327 481256
ipf-stateless 603993.5 528505 628734
