#index median minimum maximum
r368287 3832557 3761355 3869973
"r368287+D27401\n(80345)" 4000345 3872229 4109730
r368606 3699635 3589974 3800966
"r368606+D27401\n(80654)" 3887207 3804216 3975640
"r368606+D27401\n(80654)" 3825888 3762679 3971463
