#index median minimum maximum
forwarding 859194 854788 862821.5
ipfw-stateful 426037 425292 426728
ipfw-stateless 625125.5 620195 628158
pf-stateful 351448.5 349156 372115
pf-stateless 351470.5 349013.5 353102
ipf-stateful 263728 259617 268850
ipf-stateless 382471 380405 382706
