#index median minimum maximum
forwarding 14431976 14431716 14432031
ipfw-stateful 11016418 10850899 11461188
ipfw-stateless 13539651 13426011 13648039
pf-stateful 3558545.5 3205843 3674998
pf-stateless 2795716.5 2659588.5 3021352
ipf-stateful 934987 808915 975432.5
ipf-stateless 1867374 1756514 1888668
