#index median minimum maximum
n277567.inet4 5489556.5 5412642 5620939
n277567.inet6 4962476 4831899.5 5095989.5
n277567D33658.inet4 6136242 6130165 6256993.5
n277567D33658.inet6 4891574.5 4813940 5019418
