#index median minimum maximum
ipfw-0 8490622 8463487 8523020
ipfw-10 8031044 8004146 8094008
ipfw-100 8019538 8003123 8051549
ipfw-1000 8025794 8001883 8055823
ipfw-10000 8026098 7987330 8066618
ipfw-100000 8022788 8008603 8037176
pf-0 3087341.5 2971344 3197455
pf-10 3098820 3069943.5 3161142
pf-100 3097817 3048705 3203820
pf-1000 3150026 3060583 3210625
pf-10000 3111671 3022231 3171455
pf-100000 3119103 3084427.5 3200961
