#index median minimum maximum
aes-cbc-128 859 859 859
aes-cbc-256 859 859 859
aes-ctr-128 878 878 878
aes-ctr-256 878 878 878
aes-gcm-128 859 859 859
aes-gcm-256 859 859 859
camellia-cbc-128 413 413 413
camellia-cbc-256 346 345 346
null 907 907 907
