#index median minimum maximum
"Xeon E5-2650v4\n2x12Cores\nMellanox ConnectX-4" 14775624 14775085 14776746
"Xeon E5-2650v4\n2x12Cores\nChelsio T520" 12298208 12279160 12313592
"Xeon E5-2650\n8Cores\nChelsio T540" 13803580 13771326 13815510
"Atom C2758\n8Cores\nChelsio T540" 4166632 4117589 4215606
"Atom C2758\n8Cores\nIntel 82599" 3324879 3259144.5 3368611
