#index median minimum maximum
"Xeon E5-2650v4\n2x12Cores\nMellanox ConnectX-4" 11802679 11762826 11867435
"Xeon E5-2650v4\n2x12Cores\nChelsio T520" 8245773.5 8238220.5 8265402
"Xeon E5-2650v4\n2x12Cores\nIntel 82599ES" 9161460 9133059 9181453
"Xeon E5-2650\n8Cores\nChelsio T540" 8421140 8234921 8438256
"Atom C2758\n8Cores\nChelsio T540" 2283764 2235141 2297989
"Atom C2758\n8Cores\nIntel 82599" 2135483 2121332 2173975
