#index median minimum maximum
"Xeon E5-2650v4\n2x12Cores\nMellanox ConnectX-4" 14775654 14775363 14776045
"Xeon E5-2650v4\n2x12Cores\nChelsio T520" 14773002 14768241 14774302
"Xeon E5-2650\n8Cores\nChelsio T540" 14555464 14508440 14613414
"Atom C2758\n8Cores\nChelsio T540" 5840196 5773014 6052320
"Atom C2758\n8Cores\nIntel 82599" 4407349 4400985 4424927
