#index median minimum maximum
"Xeon E5-2697Av4\n16Cores\n100G Mellanox ConnectX-4" 20701705 20624674 20755671
"Xeon E5-2697Av4\n16Cores\n40G Chelsio T580" 12885927 12774282 13070464
