#index median minimum maximum
"Xeon E5-2697Av4\n16Cores\n100G Mellanox ConnectX-4" 27623237 27331728 27662563
"Xeon E5-2697Av4\n16Cores\n40G Chelsio T580" 18556086 18370315 18643575
