#index median minimum maximum
forwarding 794191 790081 794724.5
ipfw-stateful 505655 503801.5 506832
ipfw-stateless 640067 637664 645164.5
pf-stateful 396720 394287.5 400186
pf-stateless 335793.5 333374.5 337782.5
ipf-stateful 303659 302390 305085.5
ipf-stateless 394059 392310 398207.5
