#index median minimum maximum
GENERIC111.default-enabled 5773573 5727360 5806270.5
GENERIC111.disabled 5803277 5771681 5848728
HEAD120.default-enabled 5787564 5769243.5 5844914.5
HEAD120.disabled 5816203 5714011 5886995
