#index median minimum maximum
forwarding 14819062 14819047 14819306
ipfw-stateful 12964576 12084588 13060076
ipfw-stateless 13770606 13734057 14655837
pf-stateful 3122939 2647943 3250609
pf-stateless 2463624 2157480 2524272
ipf-stateful 453921 410971 499165
ipf-stateless 1706844 1672621 1740887
