#index median minimum maximum
r368287 26271894 26043204 26474164
"r368287+D27401\n(80345)" 26604565 26192506 26710976
r368606 26368790 26157775 26431450
"r368606+D27401\n(80654)" 27754809 27628029 27807973
"r368606+D27401\n(80677)" 28026012 27928702 28090098
