#index median minimum maximum
forwarding 14817150 14817074 14817227
ipfw-stateful 9570177.5 9546210 9595086
ipfw-stateless 12242218 12211954 12291670
pf-stateful 6230742.5 6211438 6284147
pf-stateless 5484806.5 5377022 5533359
ipf-stateful 758383.5 751282 769655
ipf-stateless 2083497 2069488 2093011.5
