#index median minimum maximum
forwarding 1116186 1100128 1135021.5
ipfw-stateful 649762.5 634554.5 665373
ipfw-stateless 850600.5 771107 857465
pf-stateful 553732 539080 558006
pf-stateless 503332 489816 509844
ipf-stateless 486922.5 483385 487575
