#index median minimum maximum
1 1465711 1465067 1471155
2 2815819 2813983 2817013
3 3110062.5 3079358 3127646
4 5364680 5361174 5367693
5 4778055 4754210 4784546
6 5717226 5681971 5740622
7 6176789.5 6147763 6188334.5
8 7749957 7727824 7784948
