#index median minimum maximum
r368287 3114676 3071185 3144171
"r368287+D27401\n(80345)" 3266067 3219891 3303938
r368606 3018123 2882413 3086748
"r368606+D27401\n(80654)" 3527924 3493187 3556366
"r368606+D27401\n(80677)" 3465153 3365051 3512846
