forwarding 5591154 4915543.5 5867096
ipfw-stateful 3321802.5 3266597 3326455
ipfw-stateless 4134222.5 4099762 4181736
pf-stateful 1755894.5 1739745 1791010
pf-stateless 1487517 1466439.5 1488377
ipf-stateful 655209.5 644601 668597
ipf-stateless 1101357 1099092 1114290
