#index median minimum maximum
r368606.inet4 5163716 5004207 5283305
r368606.inet6 5126860 4978494 5139249
r368606D27401v4.inet4 5924908 5863973 5946368
r368606D27401v4.inet6 5504621 5424518 5605214
