#index median minimum maximum
aes-cbc-128-hmac-sha1 55 55 56
aes-cbc-256-hmac-sha256 50 49 50
aes-gcm-128 105 104 105
aes-gcm-256 104 102 104
bf-cbc-128-hmac-sha1 62 62 63
null 139 137 142
