#index median minimum maximum
forwarding 33250452 33229455 33282250
ipfw-stateful 23412411 23373892 23442341
ipfw-stateless 27656534 27607917 27672176
pf-stateful 9343981 9312128 9567372.5
pf-stateless 7133400.5 6635028 7425080.5
ipf-stateful 648289 633142 657483.5
ipf-stateless 1427599 1414800 1458694
