#index median minimum maximum
forwarding 8681065.5 8605958.5 8711276
ipfw-stateful 5428043 5332039 5592800.5
ipfw-stateless 6532761.5 6435811 6816020
pf-stateful 4228948 4170710.5 4303850
pf-stateless 3635450 3574759 3872423.5
ipf-stateful 501668 488705 505167
ipf-stateless 1501648.5 1496498.5 1509814
