#index median minimum maximum
simple_tx_off_default.inet4 883374 851176 890326
simple_tx_off_default.inet6 871344 851685 874740.5
simple_tx_on.inet4 379926 376570.5 384448
simple_tx_on.inet6 356360 347884.5 363561
