#index median minimum maximum
317849.forwarding 5795473 4253914 5841132
317849.ipfw-statefull 4785555.5 3714690 4849309
317849.pf-statefull 3087873 2570798 3163639.5
317849VIMAGE.forwarding 5779047 4202061 5857939.5
317849VIMAGE.ipfw-statefull 4808019 4732090 4859987
317849VIMAGE.pf-statefull 3018248 2566864 3150281
