#index median minimum maximum
forwarding 8527301.5 8309580 8658385.5
ipfw-stateful 5102924 5097132 5259028
ipfw-stateless 6754927 6639264.5 6798670
pf-stateful 3924107 3796539 3954843
pf-stateless 3444874 3425510 3507539.5
ipf-stateful 787605 773241 788622
ipf-stateless 1493091.5 1489796 1499684
