#index median minimum maximum
forwarding 1069173.5 1060774 1074917
ipfw-stateful 619839 616015 624031
ipfw-stateless 831416 824074 834897
pf-stateful 548853 546140 552527
pf-stateless 484367.5 480976.5 485474
ipf-stateful 425963.5 424710 426889
ipf-stateless 499183.5 495130 499870
