#index median minimum maximum
forwarding 27145666 26317649 27219814
ipfw-stateful 13787662 13498056 13937430
ipfw-stateless 16706170 16489275 16739783
pf-stateful 12677480 12223795 12723082
pf-stateless 10542491 10309062 10802570
ipf-stateful 639750 622377 658742.5
ipf-stateless 1450751 1398721 1466909
