#index median minimum maximum
r368287 802206 788906 803551
"r368287+D27401\n(80345)" 727297 719992.5 733702
r368606 835708 828258 841220
"r368606+D27401\n(80654)" 779245 773629 783357
"r368606+D27401\n(80677)" 772878 769584 774446
