#index median minimum maximum
forwarding 32388458 32375092 32402935
ipfw-stateful 21226895 21175025 21279274
ipfw-stateless 26035268 25871364 26091422
pf-stateful 9291301.5 8875743 9498532.5
pf-stateless 7231179 6069725 7348457.5
ipf-stateful 710722 684106 723446
ipf-stateless 1412884.5 1385604.5 1459980.5
