#index median minimum maximum
forwarding 5587380 4055667 5655914
ipf-stateful 2053809 1819865 2128012
ipf-stateless 2997032 2983143 3007648
ipfw-stateful 3474621 2849616 3490389
ipfw-stateless 5204293 5197197 5225072
pf-stateful 2540612 2475141 3027617
pf-stateless 2971439 2950431.5 2992758
