#index median minimum maximum
forwarding 2585136 2232136 2650100
ipf-stateful 1962806 1708725 2037216
ipf-stateless 2413076 2099805 2447446
ipfw-stateful 2425447 2102864 2445466
ipfw-stateless 2590384 2564345 2623914
pf-stateful 2372275 2096640 2551532
pf-stateless 2417768 2055717 2438462
