#index median minimum maximum
aes-cbc-128-hmac-sha1 260 260 262
aes-cbc-256-hmac-sha256 220 219 224
aes-gcm-128 543 539 547
aes-gcm-256 533 528 534
bf-cbc-128-hmac-sha1 245 243 247
null 730 728 733
