#index median minimum maximum
aes-cbc-128 366 366 366
aes-cbc-256 364 352 365
aes-ctr-128 384 352 384
aes-ctr-256 382 379 383
aes-gcm-128 352 347 352
aes-gcm-256 349 336 350
camellia-cbc-128 283 282 283
camellia-cbc-256 283 274 284
null 490 490 501
