#index median minimum maximum
forwarding 14160087 14155749 14163474
ipfw-stateful 11735977 11692278 11775461
ipfw-stateless 13260142 13228850 13276186
pf-stateful 2795616 2581324 3096036
pf-stateless 2263487.5 2098652.5 2666267
ipf-stateful 976874 921869 991349
ipf-stateless 1845115 1810826 1891642
