#index median minimum maximum
HEAD120.inet4 496560 495853 499834
HEAD120.inet6 490692.5 490039 492940.5
HEAD120D12439.inet4 703487.5 691125 714426
HEAD120D12439.inet6 767084.5 757768.5 769699
