#index median minimum maximum
364937_UMA_ALIGN_CACHE.inet4 1078711 1068152 1085961
364937_UMA_ALIGN_CACHE.inet6 1328386 1309888 1332987
364937.inet4 1068162 1064303 1078909
364937.inet6 1299399 1289527.5 1322532.5
