#index median minimum maximum
GENERIC111yandex.inet4 4357874 4284897 4383099
GENERIC111yandex.inet6 3398780 3273459 3423979
GENERIC111YandexInKernel.inet4 3996779 3934240 4069850
GENERIC111YandexInKernel.inet6 3872490 3826019 3891820
