forwarding 11955149 11935201 11969766
ipfw-stateful 11843044 11817771 11931008
ipfw-stateless 11918796 11914314 11929397
pf-stateful 11464634 11402734 11549084
pf-stateless 11879006 11850201 11905180
ipf-stateful 1988786.5 1972387.5 2011471
ipf-stateless 4777395 4747375.5 4812834
