#index median minimum maximum
forwarding 31682776 31124324 31738558
ipfw-stateful 20043298 19881266 20187986
ipfw-stateless 24388716 24348916 24651640
pf-stateful 9213384 9103434 9381536
pf-stateless 7011198.5 6251151.5 7352582
